h1_score,h2_score,h3_score,h4_score,h5_score,h6_score,text_score,title_score,desc_score,domain_score,path_score,alt_img_score,label
0.0,0.4762631102040882,0.0,0.0,0.0,0.0,0.7437101130472684,0.0,0.7128160959017037,0.0,0.0,0.0,Above average
0.0,0.4762631102040882,0.0,0.0,0.0,0.0,0.7437101130472684,0.0,0.7128160959017037,0.0,0.0,0.0,Above average
0.0,0.4762631102040882,0.0,0.0,0.0,0.0,0.7437101130472684,0.0,0.7128160959017037,0.0,0.0,0.0,Above average
0.0,0.6502892789988285,0.0,0.0,0.0,0.0,0.2886728724162377,0.715458460527509,0.0,0.0,0.0,0.0,Average
0.0,0.6502892789988285,0.0,0.0,0.0,0.0,0.2886728724162377,0.715458460527509,0.0,0.0,0.0,0.0,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4319301211787239,0.32358709312657064,0.0,0.0,0.8648312078182001,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4319301211787239,0.32358709312657064,0.0,0.0,0.8648312078182001,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4319301211787239,0.32358709312657064,0.0,0.0,0.8648312078182001,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4319301211787239,0.32358709312657064,0.0,0.0,0.8648312078182001,Above average
0.0,0.5778044537455452,0.0,0.0,0.0,0.0,0.2605542540278464,0.7331453356122055,0.0,0.0,0.0,0.0,Below average
0.0,0.4134119086562369,0.0,0.0,0.0,0.0,0.6075680351121335,0.0,0.7426521317204421,0.0,0.0,0.0,Above average
0.0,0.4134119086562369,0.0,0.0,0.0,0.0,0.6075680351121335,0.0,0.7426521317204421,0.0,0.0,0.0,Above average
0.4174842061006859,0.0,0.0,0.0,0.0,0.0,0.5306896874844688,0.0,0.1805711855885208,0.0,0.7020766715607475,0.0,Average
0.2785944783985206,0.3370525195072379,0.0,0.0,0.0,0.0,0.6597920687621543,0.14859373920548966,0.6970872995909653,0.0,0.2785944783985206,0.0,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508157820651493,0.3926847616760785,0.0,0.0,0.7291844335300725, --
0.6436423469256489,0.0,0.0,0.0,0.0,0.0,0.06138846515038991,0.248435215561568,0.18010042101947055,0.0,0.6436423469256489,0.0,Below average
0.6436423469256489,0.0,0.0,0.0,0.0,0.0,0.06138846515038991,0.248435215561568,0.18010042101947055,0.0,0.6436423469256489,0.0,Below average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5633667066728647,0.4836289039955369,0.0,0.0,0.6458315211634538, --
0.0,0.0,0.12168449146744098,0.0,0.0,0.0,0.0,0.0,0.9544665764752492,0.0,0.0,0.0,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9439716268338368,0.0,0.0,0.0,Below average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9426102336233928,0.0,0.0,0.0,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9424257990736952,0.0,0.0,0.0,Below average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94193077970529,0.0,0.0,0.0,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4129326995729452,0.3388145982601609,0.0,0.0,0.7672845317306201,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4129326995729452,0.3388145982601609,0.0,0.0,0.7672845317306201,Above average
0.7136986013746067,0.0,0.0,0.0,0.0,0.0,0.460843974655635,0.0,0.0,0.0,0.0,0.0,Average
0.0,0.25264872258323906,0.27767605239955223,0.0,0.0,0.0,0.0,0.0,0.0,0.7157970935926918,0.0,0.0,Above average
0.0,0.0,0.055508084584468736,0.0,0.0,0.0,0.0,0.2592489058292483,0.9350886883463736,0.0,0.0,0.058414902234271336,Above average
0.2325490172669769,0.4039198719613253,0.27598460429658683,0.0,0.0,0.0,0.7252193683920595,0.07236865723210438,0.3078952393626909,0.0,0.0,0.2865222098371158, --
0.26805454173807525,0.5821694924354522,0.3142976071904787,0.0,0.0,0.0,0.5208627288096401,0.17079895195616393,0.2814941138627298,0.0,0.0,0.3697312254339158,Average
0.0,0.3266297568017417,0.6337746201719558,0.0,0.0,0.0,0.0,0.2288467255740493,0.0,0.34510078210073963,0.31436987275371553,0.0,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22473183552843,0.8674732588684473,0.0,0.0,0.3763127614143084,Above average
0.0,0.6035644610201386,0.0,0.0,0.0,0.0,0.21404386597013536,0.0,0.04115397024032588,0.0,0.0,0.568408727202057,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20889460785201688,0.13475632334949866,0.0,0.0,0.7987159646949654,Above average
0.0,0.3197585522612157,0.6163450362855754,0.0,0.0,0.0,0.0,0.22684141699697416,0.0,0.3341908025275577,0.32797631922366466,0.0,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06631126964954512,0.0,0.6806630065313476,0.0,0.3552428071485499,Above average
0.6710879814524754,0.0,0.0,0.0,0.0,0.0,0.4547257556718956,0.0,0.0,0.0,0.0,0.0,Below average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09286528645800056,0.0,0.6001915341938091,0.0,0.484959881619527,Above average
0.0,0.40597581238157504,0.0,0.0,0.0,0.0,0.10490749663817754,0.0,0.8330726328896022,0.0,0.0,0.0,Average
0.0,0.40597581238157504,0.0,0.0,0.0,0.0,0.10490749663817754,0.0,0.8330726328896022,0.0,0.0,0.0,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7427103874741714,Above average
0.0,0.5594480676182869,0.0,0.0,0.0,0.0,0.192443000806212,0.0,0.03808434638792848,0.0,0.0,0.5693688041400852,Above average
0.0,0.5594480676182869,0.0,0.0,0.0,0.0,0.192443000806212,0.0,0.03808434638792848,0.0,0.0,0.5693688041400852,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143670951598425,Above average
0.5861105746614009,0.49552691799909293,0.0,0.0,0.0,0.0,0.1827541431040416,0.0,0.0,0.0,0.0,0.0, --
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24200525106942594,0.840511265640369,0.0,0.0,0.2565932732316321,Above average
0.0,0.4296944175433953,0.31712498141308365,0.0,0.0,0.0,0.0,0.2454232824804218,0.0,0.4380656300576482,0.3675920044645445,0.0,Below average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11301189015554765,0.6821528622628672,0.0,0.02754939468448285,Above average
0.5335624466741924,0.0,0.0,0.0,0.0,0.0,0.3409803378210347,0.20418406105190945,0.13155361090723952,0.0,0.533562446756935,0.0,Average
0.5335624466741924,0.0,0.0,0.0,0.0,0.0,0.3409803378210347,0.20418406105190945,0.13155361090723952,0.0,0.533562446756935,0.0,Average
0.4574859392653871,0.2702253548379165,0.0,0.0,0.0,0.0,0.5258272714534376,0.0,0.0,0.0,0.0,0.0,Average
0.4574859392653871,0.2702253548379165,0.0,0.0,0.0,0.0,0.5258272714534376,0.0,0.0,0.0,0.0,0.0,Average
0.4562341971719931,0.2623632476274565,0.0,0.0,0.0,0.0,0.5246473642176553,0.0,0.0,0.0,0.0,0.0,Average
0.4562341971719931,0.2623632476274565,0.0,0.0,0.0,0.0,0.5246473642176553,0.0,0.0,0.0,0.0,0.0,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379415227406044,Above average
0.0,0.2262273167657953,0.5474715784722463,0.0,0.0,0.0,0.0,0.2449685592661659,0.2305520193165072,0.34559271711638645,0.2874884173035626,0.0,Above average
0.0,0.5312245533196279,0.21603393043365224,0.0,0.0,0.0,0.0,0.13361879171441196,0.0,0.3459381426516077,0.2735401237641075,0.0,Above average
0.0,0.3909107334988899,0.2943072420767345,0.0,0.0,0.0,0.0,0.19302525691657849,0.0,0.40419183184349816,0.33799213001515466,0.0, --
0.3595534873371525,0.0,0.0,0.0,0.0,0.0,0.3417470026941797,0.0,0.3149840249287455,0.0,0.5680894031379844,0.0,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381900981745509,0.15959427330719775,0.0,0.0,0.6559786802867305,Above average
0.0,0.5606678787386382,0.0,0.0,0.0,0.0,0.3501018813492033,0.0,0.4483145850300087,0.0,0.0,0.0,Above average
0.0,0.5606678787386382,0.0,0.0,0.0,0.0,0.3501018813492033,0.0,0.4483145850300087,0.0,0.0,0.0,Above average
0.0,0.5606678787386382,0.0,0.0,0.0,0.0,0.3501018813492033,0.0,0.4483145850300087,0.0,0.0,0.0,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324499966408656,0.3880423374759793,0.0,0.0,0.5316679571615588, --
0.0,0.0,0.10185087971096032,0.0,0.0,0.0,0.0,0.3726470392844824,0.5025178307520554,0.0,0.0,0.5059302911508429,Average
0.0,0.0,0.10185087971096032,0.0,0.0,0.0,0.0,0.3726470392844824,0.5025178307520554,0.0,0.0,0.5059302911508429,Average
0.0,0.33374961644981666,0.33105136562548915,0.0,0.0,0.0,0.0,0.22294253011050447,0.0,0.3435474564837,0.3660006154525843,0.0,Above average
0.0,0.33374961644981666,0.33105136562548915,0.0,0.0,0.0,0.0,0.22294253011050447,0.0,0.3435474564837,0.3660006154525843,0.0,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1677695162885061,0.0966771608990145,0.0,0.0,0.6340669577689212, --
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211202579062911,0.3491311990347992,0.0,0.0,0.5378093242122163,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947838662423005,0.2643525692781924,0.0,0.0,0.6161845293677394, --
0.0,0.06932439417155625,0.13981991014043718,0.0,0.0,0.0,0.4311671892401233,0.2498455855851411,0.23577840887028986,0.5131156184591711,0.0,0.15170366724230105,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286591941018629,0.3283465605188906,0.0,0.0,0.5351157475148537,Above average
0.0,0.2315380277360767,0.0,0.0,0.0,0.21484663050179773,0.0,0.29900970438143193,0.15167678414147126,0.4463715049999023,0.0,0.3278120983337039,Above average
0.0,0.2315380277360767,0.0,0.0,0.0,0.21484663050179773,0.0,0.29900970438143193,0.15167678414147126,0.4463715049999023,0.0,0.3278120983337039,Above average
0.0,0.3891594985118026,0.3180032420743082,0.0,0.0,0.0,0.0,0.2053026506235204,0.0,0.31605911467028275,0.2906714246298773,0.0,Above average
0.0,0.3891594985118026,0.3180032420743082,0.0,0.0,0.0,0.0,0.2053026506235204,0.0,0.31605910363699363,0.2906714246298773,0.0,Above average
0.0,0.0,0.10082185015887052,0.0,0.0,0.0,0.0,0.3608538415830588,0.4993571186628285,0.0,0.0,0.4702443125971719,Average
0.0,0.3182747308465444,0.3543112158607911,0.0,0.0,0.0,0.0,0.3388053937237311,0.16324256784670732,0.3425299249694723,0.27590048600710565,0.0,Above average
0.0,0.0,0.10017092751027436,0.0,0.0,0.0,0.0,0.34502528067535343,0.4931756152587757,0.0,0.0,0.4607857282052981,Above average
0.0,0.07342881344758576,0.2308664788159973,0.0,0.0,0.0,0.0,0.5344771010934884,0.0,0.19050352557902425,0.23413683613966885,0.0,Average
0.0,0.06321554680984065,0.5243522050254176,0.0,0.0,0.0,0.0,0.1279345914677762,0.0,0.21424634166614528,0.15075333690635845,0.0,Average
0.0,0.3776095500000432,0.2464923869991324,0.0,0.0,0.0,0.0,0.20572533477229468,0.0,0.2648981784197331,0.35696366502032706,0.0,Average
0.0,0.3834786620886593,0.21823022599029088,0.0,0.0,0.0,0.0,0.14657931044481468,0.0,0.3506760749587667,0.27087127703066505,0.0,Average
0.0,0.3633146279510711,0.2713305081192253,0.0,0.0,0.0,0.0,0.22027969011412235,0.0,0.2870018918870881,0.2582320182618414,0.0,Above average
0.0,0.2789390896212869,0.2507494333566453,0.0,0.0,0.0,0.0,0.17808939384855535,0.0,0.35817849073847,0.2945167375913262,0.0,Average
0.0,0.2789390896212869,0.2507494333566453,0.0,0.0,0.0,0.0,0.17808939384855535,0.0,0.35817849073847,0.2945167375913262,0.0,Average
0.0,0.3481990495312842,0.0,0.0,0.0,0.0,0.4913465277279749,0.0,0.11750322692984624,0.0,0.0,0.0,Above average
0.0,0.3481990495312842,0.0,0.0,0.0,0.0,0.4913465277279749,0.0,0.11750322692984624,0.0,0.0,0.0,Above average
0.0,0.36629075275932216,0.0,0.0,0.0,0.124112120738995,0.0,0.2016039483251449,0.2709215929334749,0.3746179462018144,0.0,0.2654358613236376,Above average
0.0,0.36629075275932216,0.0,0.0,0.0,0.124112120738995,0.0,0.2016039483251449,0.2709215929334749,0.3746179462018144,0.0,0.2654358613236376,Above average
0.0,0.4011031113746762,0.0,0.0,0.0,0.0,0.43319226875166295,0.0,0.08850390412371728,0.0,0.0,0.0,Above average
0.0,0.4011031113746762,0.0,0.0,0.0,0.0,0.43319226875166295,0.0,0.08850390412371728,0.0,0.0,0.0,Above average
0.0,0.0,0.14548266627397055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4776294523542183,Average
0.0,0.19756414121046995,0.26730876854357194,0.0,0.0,0.0,0.0,0.2439531640561275,0.0,0.3332822469101413,0.30742487439311816,0.0,Above average
0.0,0.0,0.4454063390553251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --
0.0,0.29526170686218256,0.3027391763243535,0.0,0.0,0.0,0.0,0.19007978880412424,0.0,0.27412298604771784,0.2769487030689482,0.0,Above average
0.0,0.3044819053385302,0.14284670515798115,0.0,0.0,0.0,0.0,0.18263747140116368,0.1086396161312314,0.0,0.4457221319621104,0.3033997858903097,Above average
0.0,0.0,0.4247473544658293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Average
0.0,0.10380972955398456,0.27919545857672184,0.0,0.0,0.0,0.0,0.25078367883950936,0.0,0.26177642296925524,0.3475389585373844,0.0,Above average
0.0,0.16309355883339074,0.21052985593568949,0.0,0.0,0.0,0.0,0.1901873756853142,0.11801137582236255,0.2757631499917423,0.4462048413566936,0.0,Above average
0.0,0.11067247045659463,0.24252551349484824,0.0,0.0,0.0,0.0,0.20415891422115096,0.0,0.3087277888461352,0.33624915635545394,0.0,Above average
0.0,0.1874093375973692,0.42953366103499263,0.0,0.0,0.0,0.2085689162986178,0.0,0.0,0.0,0.0,0.0838958437577745, --
0.0,0.0,0.15632124468452754,0.0,0.0,0.0,0.0,0.5023678058680038,0.3318395956654316,0.0,0.0,0.0,Average
0.0,0.0,0.15632124468452754,0.0,0.0,0.0,0.0,0.5023678058680038,0.3318395956654316,0.0,0.0,0.0,Average
0.0,0.0,0.15632124468452754,0.0,0.0,0.0,0.0,0.5023678058680038,0.3318395956654316,0.0,0.0,0.0,Average
0.0,0.3069052686307532,0.0,0.0,0.0,0.0,0.3160989511799365,0.3388171328688388,0.2364997789364509,0.30911216117030965,0.0,0.0710238800372134,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2921234808407169,0.25039975177328994,0.0,0.0,0.4680745791875242, --
0.0,0.0,0.15816650838696,0.0,0.0,0.0,0.0,0.4946720434521361,0.3377426645245922,0.0,0.0,0.0,Average
0.0,0.1994455062132747,0.18407268112562472,0.0,0.0,0.0,0.0,0.14324388968814086,0.0,0.354712100628841,0.2676057281074133,0.0,Average
0.0,0.19243803483796448,0.2773629993520835,0.0,0.0,0.0,0.0,0.2093541360357716,0.0,0.3030365388183192,0.2404394133552401,0.0,Average
0.0,0.19243803483796448,0.2773629993520835,0.0,0.0,0.0,0.0,0.2093541360357716,0.0,0.3030365388183192,0.2404394133552401,0.0,Average
0.0,0.0,0.3921911136124845,0.0,0.0,0.0,0.0,0.251469482396237,0.39520932679063897,0.0,0.0,0.17988639764168687,Average
0.0,0.30158683418394194,0.14798760167866862,0.0,0.0,0.0,0.0,0.20303816829885515,0.21058330118311247,0.0,0.3981099369187749,0.3018306449373409, --
0.0,0.0,0.38778520455157467,0.0,0.0,0.0,0.033296348830262536,0.0,0.022699132791154555,0.0,0.0,0.215441320876168,Average
0.3728795222020443,0.0,0.0,0.0,0.0,0.0,0.01954716744664652,0.2035196980502532,0.12372508706585733,0.0,0.3728795222020443,0.0, --
0.0,0.0,0.11611377472310618,0.0,0.0,0.0,0.0,0.21258657835815248,0.05326428371350072,0.0,0.0,0.4367063369632172,Average
0.0,0.4378521252533151,0.0,0.0,0.0,0.0,0.14063779326435324,0.0,0.05274872363401327,0.0,0.0,0.0,Above average
0.0,0.4438535656219023,0.0,0.0,0.0,0.0,0.18202621995948606,0.0,0.0855138895415201,0.0,0.0,0.0,Above average
0.1993975633126248,0.2665401303422213,0.0,0.0,0.0,0.0,0.10023576393069264,0.12396604926500085,0.13576970807492522,0.0,0.4695877353125028,0.0,Above average
0.0,0.0,0.343222413620052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Above average
0.0,0.1814503064927923,0.16344210733775902,0.0,0.0,0.0,0.0,0.23571292842580824,0.0,0.2124207305784228,0.348614655266724,0.0,Average
0.0,0.0,0.2292148253274588,0.0,0.0,0.0,0.0,0.4236398330444041,0.14543313509099706,0.0,0.0,0.0,Average
0.0,0.0,0.19489294705652804,0.0,0.0,0.0,0.0,0.20685630953739315,0.07898484550737865,0.0,0.0,0.3961912623097857,Below average
0.0,0.1628191514826028,0.2638468403513134,0.0,0.0,0.0,0.0,0.17853338336720487,0.0,0.2607234413632774,0.21066090787493816,0.0,Average
0.0,0.04700010540734786,0.0,0.0,0.0,0.0,0.3626203577389208,0.0,0.0,0.0,0.0,0.2222113688881253,Average
0.0,0.04700010540734786,0.0,0.0,0.0,0.0,0.3626203577389208,0.0,0.0,0.0,0.0,0.2222113688881253,Average
0.0,0.04700010540734786,0.0,0.0,0.0,0.0,0.3626203577389208,0.0,0.0,0.0,0.0,0.2222113688881253,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.02395039674781309,0.3747273411360832,0.0,0.0,0.0,0.004787165760523262,Average
0.0,0.12804402306860213,0.28430221403090755,0.0,0.0,0.0,0.0,0.19426776321606484,0.0,0.2029556166618877,0.2326303247344444,0.0,Below average
0.0,0.0,0.0,0.0,0.0,0.0,0.12622122525109786,0.0,0.0,0.0,0.0,0.3495797066493264,Average
0.0,0.0,0.049072985090388856,0.0,0.0,0.0,0.0,0.21419975015569856,0.06936331785789465,0.0,0.0,0.3881933157998895,Below average
0.0,0.0,0.11181733634171016,0.0,0.0,0.0,0.0,0.3395315470796243,0.4432847746056981,0.0,0.0,0.0,Average
0.0,0.0,0.11181733634171016,0.0,0.0,0.0,0.0,0.3395315470796243,0.4432847746056981,0.0,0.0,0.0,Average
0.0,0.08998150025255347,0.2250719004012409,0.0,0.0,0.0,0.0,0.17202675020021488,0.0,0.2522794547046721,0.2470933565363413,0.0,Above average
0.0,0.08998150025255347,0.2250719004012409,0.0,0.0,0.0,0.0,0.17202675020021488,0.0,0.2522794547046721,0.2470933565363413,0.0,Above average
0.0,0.24664213733416995,0.0,0.0,0.0,0.0,0.0,0.0,0.4069438205413235,0.0,0.3126013715120497,0.0,Above average
0.0,0.24664213733416995,0.0,0.0,0.0,0.0,0.0,0.0,0.4069438205413235,0.0,0.3126013715120497,0.0,Above average
0.0,0.24664213733416995,0.0,0.0,0.0,0.0,0.0,0.0,0.4069438205413235,0.0,0.3126013715120497,0.0,Above average
0.260117505628268,0.2208656263765177,0.0,0.0,0.0,0.0,0.09342903334105036,0.039585566050841146,0.14843185693348618,0.0,0.39966439224297534,0.0,Average
0.260117505628268,0.2208656263765177,0.0,0.0,0.0,0.0,0.09342903334105036,0.039585566050841146,0.14843185693348618,0.0,0.39966439224297534,0.0,Average
0.0,0.3677159106504117,0.0,0.0,0.0,0.0,0.08721078237904285,0.0,0.024018747367439915,0.0,0.0,0.04641279407126133,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.1539413700059478,0.0,0.0,0.0,0.0,0.32333018592165896,Above average
0.0,0.10316280856628847,0.0,0.0,0.0,0.0,0.0,0.0,0.4716576329242991,0.0,0.2759544109310622,0.0,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.2473483288388272,0.0,0.0,0.0,0.0,0.2773079435857368,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.15276831922483275,0.0,0.0,0.0,0.0,0.31688968163886083,Above average
0.0,0.1268547296856098,0.0,0.0,0.0,0.0,0.0,0.0,0.4558236546867936,0.0,0.2901047423850501,0.0,Above average
0.0,0.1268547296856098,0.0,0.0,0.0,0.0,0.0,0.0,0.4558236546867936,0.0,0.29010472735398946,0.0,Above average
0.0,0.1302892069296467,0.0,0.0,0.0,0.0,0.0,0.0,0.4629680940334959,0.0,0.27444384292689744,0.0,Above average
0.0,0.1302892069296467,0.0,0.0,0.0,0.0,0.0,0.0,0.4629680940334959,0.0,0.27444384292689744,0.0,Above average
0.0,0.1302892069296467,0.0,0.0,0.0,0.0,0.0,0.0,0.4629680940334959,0.0,0.27444384292689744,0.0,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4733230770493223,0.0,0.0,0.0,Average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4733230770493223,0.0,0.0,0.0,Average
0.0,0.0,0.2404328535609583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Below average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4717021449412969,0.0,0.0,0.0, --
0.0,0.0,0.23987201215184634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Below average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4669440701143075,0.0,0.0,0.0,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668662417711056,0.0,0.0,0.0,Above average
0.0,0.0,0.2307590085705608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Below average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4655446758235062,0.0,0.0,0.0,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462898654839184,0.0,0.0,0.0,Above average
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462898654839184,0.0,0.0,0.0,Above average
